-2.1949e-14,0.24443,0.0086146,7.6269e-13,-1.5545e-12,0.00025675,1.3225e-05,4.2103e-14,-1.9781e-14,2.0218e-07,2.0309e-08,-1.14e-14,-5.1119e-15,6.4207e-11,1.3616e-11,0.51905
-2.1949e-14,0.24443,0.0086146,7.6269e-13,-1.5545e-12,0.00025675,1.3225e-05,4.2103e-14,-1.9781e-14,2.0218e-07,2.0309e-08,-1.14e-14,-5.1119e-15,6.4207e-11,1.3616e-11,0.51905
-3.7666e-13,0.25085,0.0093834,2.6075e-12,-1.7202e-12,0.00024504,1.5568e-05,9.4864e-14,-9.1957e-14,1.8603e-07,2.2132e-08,-1.1355e-15,-4.3806e-14,5.0373e-11,1.5556e-11,0.53798
-3.7666e-13,0.25085,0.0093834,2.6075e-12,-1.7202e-12,0.00024504,1.5568e-05,9.4864e-14,-9.1957e-14,1.8603e-07,2.2132e-08,-1.1355e-15,-4.3806e-14,5.0373e-11,1.5556e-11,0.53798
-3.7666e-13,0.25085,0.0093834,2.6075e-12,-1.7202e-12,0.00024504,1.5568e-05,9.4864e-14,-9.1957e-14,1.8603e-07,2.2132e-08,-1.1355e-15,-4.3806e-14,5.0373e-11,1.5556e-11,0.53798
-3.7666e-13,0.25085,0.0093834,2.6075e-12,-1.7202e-12,0.00024504,1.5568e-05,9.4864e-14,-9.1957e-14,1.8603e-07,2.2132e-08,-1.1355e-15,-4.3806e-14,5.0373e-11,1.5556e-11,0.53798
-3.7666e-13,0.25085,0.0093834,2.6075e-12,-1.7202e-12,0.00024504,1.5568e-05,9.4864e-14,-9.1957e-14,1.8603e-07,2.2132e-08,-1.1355e-15,-4.3806e-14,5.0373e-11,1.5556e-11,0.53798
-3.7666e-13,0.25085,0.0093834,2.6075e-12,-1.7202e-12,0.00024504,1.5568e-05,9.4864e-14,-9.1957e-14,1.8603e-07,2.2132e-08,-1.1355e-15,-4.3806e-14,5.0373e-11,1.5556e-11,0.53798
-3.7666e-13,0.25085,0.0093834,2.6075e-12,-1.7202e-12,0.00024504,1.5568e-05,9.4864e-14,-9.1957e-14,1.8603e-07,2.2132e-08,-1.1355e-15,-4.3806e-14,5.0373e-11,1.5556e-11,0.53798
-3.7666e-13,0.25085,0.0093834,2.6075e-12,-1.7202e-12,0.00024504,1.5568e-05,9.4864e-14,-9.1957e-14,1.8603e-07,2.2132e-08,-1.1355e-15,-4.3806e-14,5.0373e-11,1.5556e-11,0.53798
-3.7666e-13,0.25085,0.0093834,2.6075e-12,-1.7202e-12,0.00024504,1.5568e-05,9.4864e-14,-9.1957e-14,1.8603e-07,2.2132e-08,-1.1355e-15,-4.3806e-14,5.0373e-11,1.5556e-11,0.53798
-3.7666e-13,0.25085,0.0093834,2.6075e-12,-1.7202e-12,0.00024504,1.5568e-05,9.4864e-14,-9.1957e-14,1.8603e-07,2.2132e-08,-1.1355e-15,-4.3806e-14,5.0373e-11,1.5556e-11,0.53798
-3.7666e-13,0.25085,0.0093834,2.6075e-12,-1.7202e-12,0.00024504,1.5568e-05,9.4864e-14,-9.1957e-14,1.8603e-07,2.2132e-08,-1.1355e-15,-4.3806e-14,5.0373e-11,1.5556e-11,0.53798
