0.05619,1.1351
0.057346,1.138
0.057461,1.138
0.056169,1.1411
0.056278,1.1411
0.039147,1.1443
0.054009,1.1443
0.054079,1.1476
0.054179,1.1476
0.053154,1.151
0.053249,1.151
0.0523,1.1544
0.052392,1.1544
0.051513,1.1579
0.051601,1.1579
0.050787,1.1615
0.050871,1.1615
0.050118,1.165
0.030268,1.1651
0.049503,1.1686
0.04958,1.1687
0.048936,1.1723
0.049011,1.1723
0.048416,1.1759
0.048487,1.1759
0.047937,1.1795
0.048006,1.1795
0.047498,1.1831
0.047565,1.1831
0.047096,1.1867
0.04716,1.1867
0.046728,1.1903
0.046789,1.1903
0.046391,1.1938
0.044827,1.1938
0.046083,1.1973
0.046139,1.1973
0.045802,1.2007
0.045856,1.2007
0.045546,1.2041
0.045598,1.2041
0.045313,1.2075
0.045363,1.2075
0.045102,1.2108
0.045149,1.2107
0.04491,1.214
0.044956,1.214
0.044736,1.2171
0.04478,1.2171
0.044579,1.2202
0.044621,1.2202
0.028986,1.2232
0.044478,1.2232
0.044311,1.2262
0.044349,1.2261
0.043856,1.229
0.038122,1.229
0.043524,1.2318
0.043579,1.2317
0.044,1.2344
0.023584,1.2344
0.043585,1.237
0.043954,1.237
0.043847,1.2395
0.01319,1.2395
0.043754,1.2419
0.043782,1.2419
0.043648,1.2443
0.043557,1.2442
0.037043,1.2465
0.043708,1.2464
0.043615,1.2486
0.037466,1.2486
