1.0086304106554715e+00,3.6082248300317588e-09,4.3056266254973882e-03,2.7105054312137611e-13,1.1980434005964824e-10,2.8736106505130362e-04,0.0000000000000000e+00,1.6959481896911457e-12,3.8146801910913913e-01,5.6531606323038191e-13,2.1528135297877006e-03,-1.2356319449874784e-02,-3.3918963793822915e-12,1.4368053955380450e-04,6.7837927597463400e-11,1.2643687215957307e-02,1.6959481899365850e-11,-1.4368049321868088e-04,3.7716239229126663e-01,-3.3918963798731700e-11,2.1528133299773713e-03,4.3056266254973882e-03,1.8041124150158794e-09,4.3152053275324984e-03,8.9934570207672593e-10,5.9698882122483088e-11,-2.5000000000271052e-02,-3.0086610286472748e-11,2.8736106552564207e-04,1.8041124150158794e-09,2.5000000000067763e-02,-8.9880360099048318e-10,6.0240983208725840e-11,4.3152053272614479e-03,3.0222135558033436e-11,1.3552527156068805e-13,2.1528151483707347e-03,2.0328790734103208e-13,-6.2068479467214388e-01,-1.4368047238631255e-04,-4.7433845046240819e-13,-3.7499999999065788e-02,-1.3552527156068805e-13,1.4368228828942620e-04,-1.3552527156068805e-13,3.7500000001132551e-02,2.1528133724475762e-03,-4.7433845046240819e-13,-6.2068479467275373e-01,0.0000000000000000e+00,-1.1966704287165954e-01,0.0000000000000000e+00,0.0000000000000000e+00,-9.9889014275981493e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3973362930077691e-01,7.9911209766925645e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.0000000000000000e-01
9.9999999886968061e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-5.6852826731714326e-13,3.8139999354835941e-01,-1.7055848019514298e-12,2.1383263612125489e-03,-1.2358712290317788e-02,0.0000000000000000e+00,1.4163954510602631e-04,3.4305528820418365e-11,1.2641278895009015e-02,-1.7152764410209182e-11,-1.4093592891518549e-04,3.7713307347646313e-01,2.5729146615313775e-11,2.1285944608565267e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.5000000000000001e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5000000066834924e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.9730873421539589e-10,2.1383161599697383e-03,1.9892349368615835e-09,-6.2073346354467385e-01,-1.4093555469607343e-04,-2.4865436710769794e-10,-3.7499997513456326e-02,7.6375539942846459e-08,1.3034758816912463e-04,2.5458513314282155e-08,3.7499982775724583e-02,2.1285990274637883e-03,5.7281654957134848e-08,-6.2073340815144873e-01,0.0000000000000000e+00,-1.1899204253864813e-01,-6.1176423037040846e-13,-1.2255297491235986e-03,-9.9100156668733442e-03,-8.6157115498993276e-14,-6.8349201177501001e-05,6.9790971495020259e-15,2.3837912621660784e-01,7.9010746134986262e-03,3.0676733417447114e-13,3.5409372609077792e-14,2.7251737671596209e-04,1.0646754575808014e-05,5.0000000000000000e-01
1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1230826383873826e-12,3.7674280962919271e-01,1.1230826383873826e-12,2.1912823924170183e-03,-1.2589222972435017e-02,-2.8077065959684566e-12,1.4974891842617249e-04,8.2146067414926972e-11,1.2887973011145869e-02,3.2858426965970785e-11,-1.4898848676258788e-04,3.7236978229347178e-01,-4.1073033707463486e-11,2.1817435104932699e-03,0.0000000000000000e+00,0.0000000000000000e+00,-1.9269496102319306e-02,0.0000000000000000e+00,0.0000000000000000e+00,-2.5477183331340688e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5477184916523232e-02,0.0000000000000000e+00,0.0000000000000000e+00,-1.9269495895307198e-02,0.0000000000000000e+00,1.5406756711216605e-09,2.1913584713604980e-03,2.5677927852027674e-09,-6.6398269426808354e-01,-1.4898898654159201e-04,0.0000000000000000e+00,-3.8215773522771661e-02,7.9143120598999460e-08,1.5050760305912583e-04,6.2183880470642433e-08,3.8215680357397669e-02,2.1817384055526179e-03,5.6530800427856757e-09,-6.6398271428319300e-01,0.0000000000000000e+00,-1.2276967056021452e-01,-7.7195999010169348e-12,-1.2092929250408680e-03,-1.0236875949972326e-02,-2.5358921958362770e-13,-7.4762511619641780e-05,-1.0133429381650737e-13,2.4134514587729761e-01,8.2490419741631307e-03,3.7882787844515900e-12,3.1486642511721793e-14,2.6389448631888694e-04,1.1986852352236160e-05,5.0954366648297256e-01
1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.5445397707883948e-13,3.7202307247557015e-01,2.4950428968547777e-12,2.2471097866912154e-03,-1.2818219485769227e-02,1.3861349426970987e-12,1.5841072207457729e-04,-6.2927884443059019e-11,1.3134219438493983e-02,7.0793869998441404e-11,-1.5759407668381931e-04,3.6753824965265064e-01,1.5731971110764755e-11,2.2377128963600901e-03,0.0000000000000000e+00,0.0000000000000000e+00,-3.8823470813917335e-02,0.0000000000000000e+00,0.0000000000000000e+00,-2.5952443797693486e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5952444002146833e-02,0.0000000000000000e+00,0.0000000000000000e+00,-3.8823470876734427e-02,0.0000000000000000e+00,-2.6392118369250516e-09,2.2469024985287554e-03,-7.9176355107751541e-10,-7.0786627623729159e-01,-1.5759499249712192e-04,-2.6392118369250514e-10,-3.8928665699710124e-02,-4.0991646390522403e-08,1.5740792213960603e-04,1.5371867396445900e-08,3.8928680298449779e-02,2.2376981087680260e-03,-1.5371867396445900e-08,-7.0786632602079036e-01,0.0000000000000000e+00,-1.2665583769973698e-01,-6.9218224674743293e-12,-1.1984158342118808e-03,-1.0582173436430472e-02,5.5504458147084465e-13,-8.1034762184425624e-05,-2.2179415405315903e-13,2.4443015512747884e-01,8.6146402569167516e-03,3.3255302265860417e-12,-3.4742443849421267e-13,2.5675330369321118e-04,1.3224672194562442e-05,5.1904887575438030e-01
1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6208129460156349e-12,3.6237782037814603e-01,0.0000000000000000e+00,2.3655737242002234e-03,-1.3272744932856411e-02,-1.6208129460156349e-12,1.7711973306351071e-04,2.8886304315953292e-11,1.3626068145744293e-02,2.1664728236964968e-11,-1.7618909565842120e-04,3.5765587048682324e-01,-8.6658912947859873e-11,2.3563754179090259e-03,0.0000000000000000e+00,0.0000000000000000e+00,-7.8836295329840281e-02,0.0000000000000000e+00,0.0000000000000000e+00,-2.6898798684462339e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.6898798878587059e-02,0.0000000000000000e+00,0.0000000000000000e+00,-7.8836295356791555e-02,0.0000000000000000e+00,3.8715628107738036e-09,2.3656620413223758e-03,1.9357814053869018e-09,-7.9765574747978907e-01,-1.7619178157610735e-04,-1.1061608030782297e-09,-4.0348201296364267e-02,-8.7052011929668659e-09,1.7828252043196140e-04,-3.0468204175384026e-08,4.0348207090146540e-02,2.3563325641134639e-03,-3.4820804771867464e-08,-7.9765585515281678e-01,0.0000000000000000e+00,-1.3471499858271019e-01,-6.5436368355867486e-12,-1.1852495604031152e-03,-1.1319192700140536e-02,2.5977057151138752e-13,-9.3756184572955066e-05,-1.1182982465774104e-13,2.5084684537610807e-01,9.3833582906242413e-03,3.0364149203231992e-12,-1.9126843824559981e-13,2.4503719752441428e-04,1.5568310076220801e-05,5.3797597315672963e-01
1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.5598214234393815e-12,3.4231784804988841e-01,-2.5598214234393815e-12,2.6323399202922075e-03,-1.4166129568717311e-02,-1.0239285693757527e-12,2.2085714771846550e-04,-1.1004202354048077e-10,1.4606650719701362e-02,-1.1004202354048077e-10,-2.1967963041755878e-04,3.3706228150975270e-01,-1.2226891504497864e-11,2.6232273145557266e-03,0.0000000000000000e+00,0.0000000000000000e+00,-1.6229902521236900e-01,0.0000000000000000e+00,0.0000000000000000e+00,-2.8772795830977312e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.8772795815436913e-02,0.0000000000000000e+00,0.0000000000000000e+00,-1.6229902535383084e-01,0.0000000000000000e+00,-4.1188417603731505e-09,2.6318410326761944e-03,-5.5898566747921330e-09,-9.8490798009127478e-01,-2.1967960210143354e-04,-4.1188417603731505e-09,-4.3159191888942385e-02,-6.0952038124578794e-08,2.2191959836291087e-04,-6.4338262464833167e-08,4.3159217142993693e-02,2.6232470443569417e-03,-6.7724486805087546e-09,-9.8490794351036892e-01,0.0000000000000000e+00,-1.5205544185514278e-01,5.3034254986887042e-12,-1.1913820473218254e-03,-1.2996373491466335e-02,5.0445489442652628e-12,-1.2091487770759992e-04,-4.2849403726359054e-14,2.6471626173645019e-01,1.1084196787533635e-02,-2.3505056634798005e-12,-2.1404869013336843e-12,2.3032613430368128e-04,2.0011265916665646e-05,5.7545591715449551e-01
1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.5631587983023039e-12,3.4274194919582557e-01,-2.2906020846229095e-12,2.6630149221997571e-03,-1.4145299879033768e-02,2.5451134273587885e-12,2.2726106676244567e-04,-1.0755295833480765e-10,1.4598610263884856e-02,-4.7801314815470069e-11,-2.2604852195520048e-04,3.3742546207615154e-01,1.1950328703867517e-11,2.6534718745813177e-03,0.0000000000000000e+00,0.0000000000000000e+00,-1.6096986472988975e-01,0.0000000000000000e+00,0.0000000000000000e+00,-2.8743909554812472e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.8743909655463213e-02,0.0000000000000000e+00,0.0000000000000000e+00,-1.6096986499493712e-01,0.0000000000000000e+00,-5.6515569650046313e-10,2.6632668316622144e-03,2.2606227860018525e-09,-9.8185602110882753e-01,-2.2604730197422798e-04,3.9560898755032419e-09,-4.3115866549165972e-02,-4.0364836973512541e-08,2.2733476183482262e-04,3.3637364144593784e-09,4.3115888982496631e-02,2.6534868342826951e-03,2.6909891315675027e-08,-9.8185605791832054e-01,0.0000000000000000e+00,-1.5277552791958598e-01,1.6341966997482370e-12,-1.2391998565739945e-03,-1.3175680874832157e-02,5.7752647127429092e-13,-1.2221367439761116e-04,9.3073648508385955e-14,2.6624603441751715e-01,1.1340714967483958e-02,-7.1579337595880982e-13,-2.3558763653867563e-13,2.3980165532473739e-04,2.0145049251994628e-05,5.7487818919826628e-01
1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4192076519747926e-12,3.1671981544573435e-01,4.7306921732493085e-13,3.0805265339137822e-03,-1.5212617231562803e-02,2.8384153039495851e-12,3.0132306769856836e-04,1.2610309101798347e-10,1.5813623742513789e-02,1.1640285324736936e-10,-2.9969292002298673e-04,3.1056887998210747e-01,-6.7901664394298797e-11,3.0704082200353738e-03,0.0000000000000000e+00,0.0000000000000000e+00,-2.7010257004408739e-01,0.0000000000000000e+00,0.0000000000000000e+00,-3.1026249992917893e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1026250398226457e-02,0.0000000000000000e+00,0.0000000000000000e+00,-2.7010257011093181e-01,0.0000000000000000e+00,4.5797006885093388e-09,3.0804898711189218e-03,1.1449251721273347e-09,-1.2265607916195829e+00,-2.9969332320570690e-04,-1.1449251721273347e-09,-4.6539373790619121e-02,1.2324898719567043e-07,2.9974153685987049e-04,6.6759868064321480e-08,4.6539331102531799e-02,3.0704095812653406e-03,1.5406123399458804e-08,-1.2265607688773035e+00,0.0000000000000000e+00,-1.7741925725695049e-01,2.3878705580609970e-12,-1.3201532621435223e-03,-1.5831584449739259e-02,-3.5549390061295465e-12,-1.6513944388428452e-04,6.9847258907071524e-13,2.8648084994330675e-01,1.3971335004872092e-02,-9.3280664223974028e-13,1.4510209563126569e-12,2.3674083659925646e-04,2.6390533449484628e-05,6.2052500760307383e-01
1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.3947795674772926e-13,3.1742407784792881e-01,9.3947795674772926e-13,3.1243308598316358e-03,-1.5178938511471235e-02,3.7579118269909170e-12,3.1196986247231535e-04,9.4358878518380790e-12,1.5801168101680921e-02,-6.6051214962866548e-11,-3.1025905061254921e-04,3.1118595661590853e-01,1.8871775703676158e-11,3.1137893669559041e-03,0.0000000000000000e+00,0.0000000000000000e+00,-2.6781356924617195e-01,0.0000000000000000e+00,0.0000000000000000e+00,-3.0980105914993526e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0980105710762252e-02,0.0000000000000000e+00,0.0000000000000000e+00,-2.6781356919555538e-01,0.0000000000000000e+00,5.5330490669618252e-10,3.1247119978797533e-03,1.6599147200885475e-09,-1.2213221198170665e+00,-3.1026212994799080e-04,4.4264392535694602e-09,-4.6470161358605759e-02,5.9488151231214307e-08,3.1473197878061115e-04,1.9829383743738101e-08,4.6470101315299009e-02,3.1137858212224824e-03,3.4701421551541678e-08,-1.2213221085206873e+00,0.0000000000000000e+00,-1.7840350660092077e-01,-1.0459999579471151e-12,-1.3638253610063014e-03,-1.6111985778942777e-02,1.2584949194236151e-13,-1.7082000148909544e-04,-2.0457646369955911e-13,2.8851187124810179e-01,1.4362747167566829e-02,4.2084930105371074e-13,-5.9268660279926040e-14,2.4493777276096961e-04,2.7338271994785518e-05,6.1960211789440456e-01
1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.7329429432818095e-12,2.9113682340067060e-01,-3.4658858865636190e-12,3.6698555255466575e-03,-1.6160785288491269e-02,1.7329429432818095e-12,4.1937831476161655e-04,1.8269334361041040e-10,1.6997180686065049e-02,9.1346671805205200e-11,-4.1701278123606263e-04,2.8380911957817190e-01,3.0448890601735071e-11,3.6578476383699165e-03,0.0000000000000000e+00,0.0000000000000000e+00,-3.7956033693112945e-01,0.0000000000000000e+00,0.0000000000000000e+00,-3.3157961560387618e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3157961699806775e-02,0.0000000000000000e+00,0.0000000000000000e+00,-3.7956033700297359e-01,0.0000000000000000e+00,1.0508666163860619e-09,3.6699961294690961e-03,-2.6271665409651548e-09,-1.4716476933014337e+00,-4.1701119591401538e-04,-3.1525998491581857e-09,-4.9736937926046679e-02,6.0682008737116979e-08,4.1943404439095255e-04,1.1377876638209434e-08,4.9737007208233770e-02,3.6578583899157667e-03,0.0000000000000000e+00,-1.4716476702143999e+00,0.0000000000000000e+00,-2.0700510819367421e-01,-9.9574646980273137e-13,-1.5367609213933239e-03,-1.9627175870912131e-02,-4.9241439030064973e-12,-2.3262014123824845e-04,-7.6651115638338166e-13,3.1282108182526713e-01,1.7803639990879246e-02,4.1022417953062667e-13,1.8485878676046385e-12,2.5793049197774692e-04,3.5733891975889158e-05,6.6315923325339410e-01
